,user_count,user_id,user_star,user_useful
22980,3,fZaHNlrL81csQ42fNpGeKw,3.0,1
22981,7,vM58jCpkDnjZ_Kn5zAkMhQ,4.57,10
22982,7,NByxhUHuUpqgHUxY1y3tNw,3.33,3
22983,8,JYr4v5NuR80zjQLE2kry-w,4.5,0
22984,60,-zGjdLYomCjClPpeqb25Aw,3.56,24
22985,7,m7cQ0IDmsc7BdE4ApNNiKg,4.0,22
22986,13,2PrEVYskE4RU5_61hM8jWw,4.0,11
22987,5,1X7ojEEK42nybR_-GmZYWA,2.4,7
22988,3,3KU8-9ZpyKLRH_Bt5wtDoQ,5.0,1
22989,5,P79UcV5aXpS9yL87htF9Dw,2.75,1
22990,184,gW5Lf7tEv-1FCmf6S4DJvQ,3.78,183
22991,7,3mdjLGhT9zfwXHkcJdWx6g,2.67,12
22992,1,smmOtecDCdqyVoS9kOauSQ,2.0,0
22993,13,2_HfgANoSydelB2FSExqWw,4.0,13
22994,5,2A1_Thu5gkicZkfltQCXWQ,5.0,14
22995,1,k9dXf6Q4OPVNvMhSgn_fdQ,1.0,1
22996,41,PHqfRoNsHKcvS24-yxxewg,3.78,35
22997,41,yNVGe_z9hHxbvpa2Ns2JIg,4.07,141
22998,115,AHz5oFLWuWvDNWcnooM5kw,3.6,99
22999,132,tY-4KKfsUG6AqA0kcvsy5w,4.14,177
23000,4,egIGcjpWsRwIiJavmR1HpA,5.0,3
23001,35,kOJJErwCLutZeID8KEdhWw,3.94,6
23002,2,hts9CfyIkKAXEh12i9Yqxg,3.0,2
23003,2,H1eiD0rM0MJeH_1u4nQaeA,5.0,0
23004,55,xrS-aas8BP9n7C3heJPWog,4.3,112
23005,1,ZxqAZExDe7xXnwMUlGxdpw,4.0,7
23006,1,aTgHHb5ore7CJYkIpwJ0Bg,5.0,0
23007,14,0IkS8RuRsmNJTRNjGvsWww,4.0,8
23008,2,nVJ9fwCdK_ubVI2MQ8kAyQ,4.0,2
23009,7,FNyudWWNhByQ7Qpte6cYKg,4.14,4
23010,2,Cjj-xEpu0RE5n-aNuvJvTw,4.5,3
23011,1,atVYw-DNYmwbzBJFvb1VKg,5.0,2
23012,5,hxXosHiM_TIR2qhcmj9iYQ,3.8,1
23013,1,hNZ6Zpx841Pwla4HBUg3jA,5.0,1
23014,5,HMdznviU6wn5T9EHGkjXsA,3.75,3
23015,43,laqSobmMSM_DkN82D5sEAw,3.42,24
23016,8,D3eTHUybAfcW3Rv42hL8lw,4.29,1
23017,1,rHdyK1YwUDmvqftN_icLag,2.0,0
23018,5,Ym1NXLZzt-toEZarHRnOJg,4.2,1
23019,7,usZB9KTOna8AfG3CvCAThQ,4.0,3
23020,3,dUXGIdry_VOVcaAHLfDOPQ,3.67,3
23021,59,JgufYQ94cHyEo9b8StajnQ,4.02,86
23022,56,uA18GuF_ezOH6tXkrrykbw,3.57,68
23023,2,7m51QOGu7bhSExl6MBBDwQ,1.0,3
23024,6,vPWgOuhedYgHW89QKqaZzg,3.6,14
23025,5,mdqjVwd3sneshGpPcay0SA,3.4,6
23026,3,ypZuVL3wvH82I8n3mlmunA,1.0,3
23027,3,X1Yo7jLIKhhvuyDp42epzg,2.0,1
23028,154,dXfR3Wc448FMiPE9_87jgg,3.51,392
23029,2,U837r8FQgPNsnwJ0Nccj0w,3.0,1
23030,1,7crNsvslhBUbuIaJXiGGPw,5.0,0
23031,1,32tDSJc1xYZuxWU2e5vvaA,1.0,1
23032,20,7Pyi-M7MfO3R2PHTuVY0TA,4.15,32
23033,2,a5PCOFgEkDs6oyrByIJWdQ,3.0,1
23034,6,1KDtD4r2GWNYPEV6PGzBmg,5.0,11
23035,5,dnHFuNQGuGRw2aAwiBoX6g,3.5,3
23036,3,1KB_1tBuXlZ5V-L3LKO9pw,2.5,5
23037,12,Y_f7ppml9wLbDGP_EN3OCQ,2.17,5
23038,258,Au3Qs-AAZEWu2_4gIMwRgw,4.19,228
23039,4,xcnGEs7YEVPFG1jBaWxoSA,3.5,8
23040,48,NVZ_DCjzJhflzwsMtcF9PA,3.81,83
23041,264,0DZ_Vk3_42QCU-fIquv4KA,4.04,296
23042,18,5SrxrLxNJ3S83NgzgiTs1g,3.47,16
23043,5,mA8wg6Ogm--99A_tQsxW_Q,4.2,4
23044,9,zZglCBX6N-9eeno2T4w5qA,4.0,3
23045,63,AuQ28IMcqAloDmlFI7CKoA,4.44,118
23046,5,CMmzXwxjMjKwqQeV4aIvaw,3.33,4
23047,3,Q1U3f5Gfzb-9xiZIYC0WHA,3.33,2
23048,166,NOGrlJXmfeW-G9R2VRUOaA,3.43,247
23049,4,VDv7DnLwTl1UZqj2HAcutQ,4.5,8
23050,20,sNEdk8Qy-n5yNdBLHRuFQA,4.55,21
23051,49,E34BH-iWf_lIBtj22OCt2A,4.02,96
23052,871,d7pAoCiquF5ZRvwy47YlMA,3.12,3165
23053,256,iNOnXh1iaEIUPfWFnMPdXg,3.96,275
23054,1,DxvnuxxsFyV9DgKZS8bx8g,5.0,0
23055,14,8WmbAfEezRTRp1tvBKkhow,3.5,24
23056,1,kxshCrRyswvuGM6U29ONvA,5.0,0
23057,5,EZ9Q_Qoz7Olo63Jmnc3EyQ,4.2,0
23058,9,fM9kbx3IAYV9om37alqpSw,3.67,10
23059,56,hqnySkbeUJGoC6h76gtSIQ,3.93,68
23060,1,LlbDgeSO1CeFTaJXDuKuQg,2.0,0
23061,1,eOHxACRWXUC1t4TfanUt7A,1.0,0
23062,2,cYkJlPFyZ1QEQjt33WesKA,5.0,0
23063,18,JPcjj7ByW_aqwYwH4FRvLg,3.83,26
23064,2,fbAOpPBTMvZf7baVmg_OVw,3.0,0
23065,2,pwxAaWgzQuVEsb_MwVJmbQ,5.0,1
23066,1,WPu-8tXSz26VVr4T3KR6xw,5.0,0
23067,57,9LVYioS3Om_cCWcr03mbdA,4.29,43
23068,1,nXAXQeF-xJySzu8YHJJ9fQ,5.0,0
23069,35,YrkflTZm3otwskJlEBtqkQ,4.2,16
23070,1,mP00pAy4DEUfKlcYReeaVQ,1.0,0
23071,10,xh4mDvb0H9HjDqU60881sA,4.2,11
23072,5,dkKLIozpkfUm6f_8RwsEvQ,5.0,7
23073,15,xcSnoGPcKIjsPDwwaHedPA,3.53,17
23074,9,2-GIaS8Bc4MHqzXHLQY9Ew,4.22,7
23075,1,0xJbjcrYzk0vFG8H9Bhjzg,5.0,0
23076,239,gcyEUr4DXcbjnGRAWFtfAQ,3.97,423
23077,33,mG6zcF3gScLHGiqnWVxkhw,3.64,66
23078,2,L9VddKya43Zd69Q6C_uZ5w,4.5,2
23079,64,O1nPIc_tbKSMMETrIcd3Eg,4.39,392
23080,2,Ppw7sRJgjAh4HqshxEHZvA,4.5,0
23081,5,GEUUk7y3z3a4YJx77JDJfQ,2.0,5
23082,263,cQfnnQhGCFzd0P1MsJu21g,3.45,270
23083,2,FypAP50ass8ciRnqL_NXXg,3.0,1
23084,1099,nQ12m3cBkcR64gBsM_OrjA,3.61,2373
23085,32,9FgE70NHPgzf_c2TLpE6Zw,4.57,6
23086,37,28mNjM4cg0ZzOrsib5L64g,3.89,38
23087,32,wipbVXXkZeiYlCDX5ZbJig,3.88,24
23088,1,hDa7wT-9F5PHQd3n4H6RrA,5.0,2
23089,43,g34LPdLNnlD5g_djGT_XxQ,3.81,87
23090,5,qVlXke5-Qm9Xr0SBcBTTnA,2.0,4
23091,1,Ei45S__aDjl99WrlWW5cBA,5.0,0
23092,16,bVXoyEW7ehdlM0FIxE7Vwg,3.4,69
23093,17,whRgoWHIOSfXvtknmYCUog,2.47,7
23094,55,Ow8iWYjwgn7DzOU6yCBvXw,3.64,32
23095,14,2L4sTgOqCgh8HB0Aljf2yg,3.79,14
23096,3,vgWVNDeeWVabcjf8WC6F0A,4.33,1
23097,28,6POmMZXi6CMWPzj8eaWk6g,3.71,24
23098,2,YBnvdMp3CLkRCoiZxqMF4g,1.0,3
23099,7,6PQAQaahpE5Bd6movKkgvg,3.71,19
23100,13,yskQC0PfTuqhaCa-vuKu7Q,4.08,10
23101,13,wyXk5qAx_KQr35UNmyXq-g,3.77,6
23102,7,ASDRgz4AAaJY9IvTrIJNsg,3.0,11
23103,8,td6xiJ2t9ztzCAWqOxajqQ,3.62,6
23104,5,Ip5uK0SNw5LzCHHNGdWaAA,4.5,9
23105,3,jev0yrmMJulOsfjKoT6jyA,4.0,4
23106,105,FM8_r9bLqG99B5HCVoX8jg,3.64,139
23107,42,AkLRwgw9ljUqXWyBNzpqXQ,3.62,109
23108,8,ZU99B6ptNb_rlzdSB7Iy3w,2.88,9
23109,1,k6oiiHPqNRr-MZIFpo_29Q,1.0,2
23110,8,fFgDWJMMBjtNHTPRL955pw,4.38,4
23111,14,Xvw4kRnBNvOT4ZrpJHKifA,4.08,21
23112,10,Qgupxwm_bHehtat82fvtog,4.2,3
23113,6,VMcmcVEi4P-wlJBU0BnlHA,3.5,8
23114,16,3y2TmEvb0V1AMgG9JUziHQ,4.69,10
23115,54,hqT5ogx2HtEoo0O86Vm_hA,4.33,20
23116,1,LJXnUwiBC9JyOIOz_OzIPA,1.0,1
23117,8,e7VAhyJlRmEg1TEZPAg_Og,4.43,6
23118,1,bP8opBFfdJ9annXIuS4soQ,5.0,1
23119,8,ceAiIDpaBAjYjKw9UtO3MA,4.67,4
23120,1,EosTClvn_HRMwhlu60QUCQ,1.0,3
23121,149,OtR8DhaDCNBLpjodF8BBtw,3.17,62
23122,35,sfKMl7ERKuwxIh3HLXUg-Q,3.54,75
23123,6,LVRfFBoJYrEJS4jaA-V2yg,2.6,4
23124,12,Yp8peIOj0YAR-hQfAOE49g,3.82,16
23125,8,9apUnpOnF5HEJgIb-nD48w,3.62,2
23126,4,_hX3IbFF88sVRVG8EXF2hQ,3.0,2
23127,1,qeNWgWsvLF7vkTTNgn3vvw,1.0,1
23128,2,OY0LWu2b2ZRtPY74G7mUyg,4.5,0
23129,135,2a4vClYb9q5I24LCPKzbxg,4.51,148
23130,8,02opZRjrfcjxsYzzD8FQ5g,3.29,8
23131,3,DqQS7QjT_7mW4U6HxwNoKA,5.0,3
23132,32,DkQwxT_m4LZB0--710SXPA,3.66,53
23133,7,bnCNThvFsuQaXDBwxy39jA,4.67,7
23134,22,ZwJJvDR4o9yp9MuJLHzJTQ,3.32,29
23135,2,0oQyZ1NT79n5XUofW39xoQ,5.0,7
23136,40,ns_blEGgCPo4CU5b5Y8p9g,4.1,32
23137,51,GGmd49cXXMzkh4l-WiYl_Q,3.12,52
23138,22,iZ4x2i1aC2-SDdUdhx1FVQ,3.55,11
23139,1,sPu0e7ecW-UEJwbcaL6k8Q,5.0,3
23140,1,mQd97tIjWKG5HrvSQ4CeSQ,5.0,0
23141,1,KOD1ps-Ooku06YKKKRxgxA,5.0,1
23142,11,8JnViiBs3Vc0Y0JWr_Q-CA,3.73,10
23143,4,kV583Wa844Rh-r4qIs1R6A,4.0,5
23144,28,phcbQqoiRrjld9hoFUzU9Q,3.86,22
23145,24,O2p35jmvXAYRYPVqCiJWtQ,3.83,14
23146,6,jL8vZtDFDnJiUryefiGoAg,4.33,4
23147,10,Hy0s3rCgzW4Avuo35A_2MQ,3.5,53
23148,80,wVSGZN8d3ao4ad97kEDzYg,3.25,169
23149,14,DDlNjx6gelkymlQzWIuz8w,3.71,7
23150,132,zGDbSgRiT8Ld0n-poJMY9Q,3.32,52
23151,6,ssVf0gnGkrC6B_wwOX34YQ,4.0,6
23152,114,QDRlK8_pIhRm0NIMevkoUg,3.76,115
23153,6,jHn3h_9ex7WNXwpKlWq__w,4.2,7
23154,25,f2aH-hqBtQLMGegUsJvi9g,3.8,25
23155,24,bEp3ZMXTnd2nDrAsGkN7DA,4.09,4
23156,92,tNpfNLjxS34wmsroFemoNg,3.48,116
23157,9,T7jw0ThpKnczr2gZ5s4Hdw,3.44,16
23158,46,SfHAIgFQ8vO8rrxF5iPUBg,3.65,61
23159,148,i4IWeNd4lT3-e-ewUVimGw,3.55,301
23160,2,mQmSVPcPQ8yvMV4gYAnTAw,2.0,4
23161,2,1INYTFNTc5uJIJiGtGa-IA,3.0,0
23162,7,pYi-pUxgatw4972I2kxx1A,3.2,9
23163,1,oinfOC3bY_o-Sdor2kv54A,5.0,0
23164,2,FZrrFpYxVK7z5aBLxyiaSQ,2.5,1
23165,17,E7k1wwu7_plohg_fxaTn7w,4.31,2
23166,9,3d_5N-fV3a8a_6wTlLpveQ,4.44,17
23167,4,iwPnLjQsghQUcJO5Y05UBA,4.5,2
23168,3,LF1pZpMNVofGFr_sceBE1Q,5.0,0
23169,1,7Stwa9V-4Q3VKbCj8vNX_g,5.0,0
23170,3,pxTK9AwfkLJhod2TX03kRA,4.33,0
23171,8,WlgIfH4_wdwV2TdMtG_B8g,4.5,2
23172,3,0hP3bp1HvTJYmQzSAhi44g,5.0,1
23173,23,thmf8ZkVsZU6v7nBpZ0FFw,4.04,15
23174,31,-ORNMqs8RV7sguKJbZt3lg,3.47,17
23175,10,FUwZf_0pYyD4ACmhremCQw,3.3,21
23176,122,1GL8b9uNkrk3Udq5gSIIFA,4.11,204
23177,9,0ZvslGGG1EPNPuNnIpvISQ,3.25,7
23178,3,Xw7LVSIF6io_jl5hMxHNUw,5.0,1
23179,10,8VikyrWXFKL8GU1a9t-o6Q,3.9,18
23180,4,gsCfJzAYauVwssMmqdIX1g,5.0,4
23181,3,qKJbcpN1tfI7T-U5LIOIRw,3.33,6
23182,1,AbBhYWykI_xbXrBVDRqlcg,4.0,2
23183,1,h-tkGVEboeailwirMeyRKg,1.0,2
23184,8,mBk4T3a0pzobc_A3OrnQEA,2.25,9
23185,48,uWr21MBjmfojZ4MFaVlong,3.9,54
23186,10,DxsvHaEPIbmV9PgWXkzvnw,4.44,12
23187,11,PKsOqKJp1-YyAFjTsx_XBQ,3.82,3
23188,2,1QRP9hAZIfQxVstOn7VbqQ,2.0,2
23189,3,tqo-Lc6azCzcTPeXpUQ8AQ,3.0,0
23190,9,yJc5HezvZ7FVFCwGF_2YYw,3.38,0
23191,29,A-w9BwZHo9kFYXHfGK7_cA,2.79,32
23192,2,fD0WKAPJjYay2iRwBFHnGg,5.0,7
23193,4,QEwAmRjx3tmKrx8CQVvljg,4.0,2
23194,22,52kFbzmnESz68sreMZpMMg,4.55,51
23195,1,xAPCaoG3h6jkhiBjR3kWjw,1.0,2
23196,53,bDPFpoB-Uaf_nPBS5tF6Jg,3.57,61
23197,3,j8bhmzRukocEe2KgHfsuAA,5.0,1
23198,1,U7hwN-2iIqk4iIQWDbBKsQ,5.0,2
23199,2,SdgbvTXll5ZUdilm5oB5iw,5.0,0
23200,1,BNWIjuQHZquHfFtNtdKKTg,5.0,0
23201,16,xv9nUSKR5RqnkgD0tufTfA,3.5,20
23202,17,PlYBocPQMxzbDWLGIGAa4g,3.62,5
23203,117,ve_SDezCWlQ4UDzt_mhrnQ,3.48,110
23204,6,F7Vls4H-dGj-stNeLm9zuw,4.83,1
23205,8,urjcdkdIKZA5JCbh9CopBA,2.25,7
23206,27,usuzPYJXUYFwfy5ZexlSXQ,4.5,14
23207,56,C14gDrpjLlo8BiZrTciSaQ,3.96,33
23208,1,pD-n8d7fBHQHOFHeh9AkWA,5.0,1
23209,2,uIPTiIMdfcOoxFVcJjCSZw,3.0,0
23210,3,Ftne31rt_RiNwBvH4pZREA,5.0,1
23211,5,8Fsd4yro0ymNLkkX0QyUOw,4.0,1
23212,201,5DJGsF4L5UFY5XOBOQCARw,3.85,117
23213,11,xYzXnIvyadwjcttO0D71KA,4.18,11
23214,9,ADMub7n217L0nKnUm_liUQ,4.22,7
23215,5,8pcRpifApdhnfONk0Y0J7g,4.0,5
23216,1,ROHn-AVYIBOlJKN6yb0ZLw,4.0,0
23217,386,TtPrtOhy6xBMwNor5x69ew,3.85,236
23218,2,NWGmEhgp_zXnABKAhA8FUw,3.0,0
23219,22,wGeYe_gKQzIYcQUtgr2u6Q,4.14,19
23220,3,UodJAOsuQzOjlQ9N6Zc-2w,4.33,0
23221,1,Y9N2s6z2qH94DXxKH2L-pg,5.0,0
23222,14,X6GycoLMzQaocXBANVnB4Q,4.36,15
23223,4,lnE7VyZNUDMaJ_IU1-LS1Q,2.5,4
23224,14,g1rP8nUIGTWO2uWIDoLRiA,4.57,18
23225,366,VsGlXCCjzsKyuel6Gpu-7A,3.64,877
23226,41,I3YhFIXT3TlNBd5DmeZGXQ,4.15,24
23227,5,ca2wSMOSgK8dirgJQoAmrg,2.0,5
23228,16,ZjSh9HlvPpWCX4T34kzN7g,3.44,37
23229,1,B8w77rtCY8UWv-BKcOzCPQ,1.0,0
23230,5,bYV-6lQ4Kaeqdv1EWxIFRg,2.0,4
23231,1,ySexi8vznu5UbTr0bi6cfQ,1.0,2
23232,3,abGJGqGibl2R0cNzsnbtJw,1.0,0
23233,4,xKJ6uLWjuNet9fV8BSNb9Q,4.67,4
23234,8,3sWjFMwKBzQtlr4L4w2K2w,4.38,3
23235,79,mrIO-apd8fI5BR3aN3dPTQ,3.53,67
23236,1,pFgi_bf5MCfTAE4BndFzZw,4.0,1
23237,6,AhfLEVQ0fESI5doCb9L7Lg,4.6,4
23238,2,5IbF1O7Z5nbVAVj8iIrHIA,4.0,2
23239,286,QvS8EUK8x8JX3zCV5o8y6Q,3.88,352
23240,80,R0kqmv0FsYKdz8w-Fe2IgQ,3.42,53
23241,14,xTkxc8KSi-uDiG08NQZZAA,3.71,13
23242,1,DPHk7-lVJ2Iff22DpOy-PQ,5.0,1
23243,2,TPhNi2E8JnAsJcD3hz0_7Q,4.5,3
23244,6,TzjPwj6TBzvtJnmEfE8asw,3.33,15
23245,44,tcZ2-cSj2JoA5X2WY9slMw,3.98,28
23246,41,dGiNBt4eGGmseoFIF6Shww,3.45,40
23247,8,CwDysiFD6J2YpD3iIzYlbA,3.0,2
23248,1,buZbr2ArOz8S2dRyHExk0Q,5.0,0
23249,615,7WL-Z0ZpUA-tnXh5hYiOvA,3.51,356
23250,5,yGWmykEdUqb7-5bQKNMu4w,3.75,4
23251,1,TSxuMQz6JlNhbqVXBtPTuQ,1.0,1
23252,154,LPizY_yWtRRJsoVF6Z_h6Q,3.62,283
23253,2,58XKf29FTpsZ4jFnhN_m0g,5.0,2
23254,7,Uh-_hUI3Udy-e7LdcRmgDQ,3.83,3
23255,3,tp2gxb45W_8quNL7vHhrzA,4.33,4
23256,1,y2zgr5dQ9B1a0kiH9xkBog,1.0,1
23257,3,e1ATVR801QFpIYBG_4NIxg,1.0,2
23258,1,BWSjbAsxw3XxccfNEYeJdw,5.0,0
23259,3,TLxcyoSskjIJXpZQYpjPKw,1.0,0
23260,6,2IzvIQSqn3RfKxQiCBZLIQ,4.33,17
23261,86,kbXND7Y3udL7sZA2786nCQ,3.9,154
23262,4,BY_Zj3kv3yo5feG5vQAppA,4.25,4
23263,7,6l7g9TvzSlpBcowwXUCqPg,4.14,4
23264,98,w-MfmD1d9vNIwjLcU1QO1g,4.1,157
23265,3,_a3V74fX1wfOu0WuAlhOiw,4.0,3
23266,12,B_AKpAJ6qeESNauSn0DJjA,4.0,10
23267,3,SBNu3fQzaMqrO80Qbd4OEw,3.5,2
23268,62,v0wqd0Ub6mu_5rZuar9gug,3.82,22
23269,29,VD-RoEyU02NGG7655PMfSA,4.41,42
23270,1,LN9GsrTr4XVZ-nkXUBeeYA,1.0,0
23271,28,5U0f_3zUi6Yy-bD6csyVjw,3.93,25
23272,3,BTUPecKcZWzLa7kWpEa48w,3.0,5
23273,2,HAeB-btq40ZdeuTuesJgsQ,3.0,0
23274,1,yGLdFYchByt6FBNSop_Fpg,5.0,0
23275,32,D7u4yT7Z6UVS6TtaTPHwOQ,3.71,14
23276,342,-5z0r2fWbge7NQmYrsJ4lw,4.09,924
23277,12,2xkeCBjixQTALpzrSFT97Q,4.27,4
23278,163,3kzwkwD89YWBnSq7jdAZxQ,3.38,180
23279,4,d_wwtal1GrHXbc2fkHoIPg,3.25,3
23280,175,xzAHL7X8LDiSUdFNtB_APA,3.7,99
23281,3,1P5GTqBEOZ_zeXnqh0fr4w,5.0,3
23282,1,b9ULtJR-CkafQ89NQUijUw,5.0,1
23283,1,561TLHLd3knEVs2orwMfqw,5.0,0
23284,21,N6TmANKR8ABJ4niirRtaeQ,2.89,8
23285,95,NN02TWSmNdmLftKe-hLg1g,3.57,246
23286,247,feLMUyEBiqmLa9kDy26j6g,3.45,502
23287,13,t2Hh-pNVbOQzEnij50YlYQ,3.31,16
23288,1,Rr-2Juyqvl-_NY_-5p8Eng,4.0,0
23289,12,LABKzJqIEuzXmmik8AUi8g,2.82,17
23290,1,Ur3BQB9RX27FKIt5ZytG_w,1.0,1
23291,8,mKBHSvb0b7YyRRREpQGUvw,3.25,2
23292,71,wkE34TtKZUdXJIXWZ7725w,4.04,64
23293,4,fxT9Fk628H4mw7WNHuPn7Q,4.67,0
23294,102,-y0UY-IaRZvh-lKiEklJ0w,3.39,137
23295,14,SCdlRzRSZcj6NzhtzynaYw,3.57,10
23296,64,DKQsjwU690WlKXH45IXFBA,4.06,101
23297,4,wq6y3RaK0EAyknlsNzJI-w,3.25,3
23298,2,0178DFrWNvyhTxqT-2XfUw,3.0,1
23299,108,sjdQ7sAT6G3ibRRkFKrDlw,3.92,125
23300,2,S9WUDyZbXpmz2EnF9jO_jg,1.5,6
23301,2,h2yQnqIrU4mldwJoJI06aA,5.0,2
23302,2,V6iuXEJoJFKbCWSYwMgMrg,5.0,1
23303,22,Xetg3-4pIVxYXqTHQhT6yQ,3.77,48
23304,8,jPEydlALvJOE0reNdVOajQ,3.75,4
23305,2,Tb-LGSqoyoYwefJDHZWfwA,5.0,0
23306,137,mfcWq0Rnm9mjB0GO90xRzg,3.64,105
23307,21,31PJmJNLxNW2HkQLjvMtrQ,2.86,18
23308,320,uTigTfhQ_kKXkMXMYz7S7g,3.62,482
23309,2,Sq19HIRrHefm6DFDv1HYMg,4.0,3
23310,2,OJKvG2P3eoqaH1rUBq6RBA,4.5,1
23311,17,qgkjG87evbJwrWa0CC7grA,3.56,14
23312,7,g1daNAmrOtn82dIK5n5bPA,3.33,1
23313,2,Ks8UXeG5SBhbCnSUyTrBBg,5.0,1
23314,1,ODE-YbrDqs-fl7YUMJ-HQA,5.0,0
23315,20,OnGKdONTxlNYyjX6KXhL0A,3.55,29
23316,8,vJtEDosAYlJVsKlKJbwQJw,4.43,8
23317,1,flnlkX4Z7Fq4_6VHd8D4uw,1.0,1
23318,13,KeMlMJ8HJIPM9wAhw3mGlQ,3.15,13
23319,4,Zkt6W0mdj6xfPrE64cx4rw,4.0,3
23320,15,n2BtqUzIsQv7Vw9pJc3Xow,3.33,22
23321,2,TjZhQBLKayZRxq6-Blt9HA,1.0,12
23322,1132,ErsBXW-E-mWNjMc62TPQNw,3.23,1144
23323,158,G0kzbeTY_I9rQ6VWKLrz1g,3.74,71
23324,15,A9x6WO4DJuHzT2U_fT9Jhw,3.0,11
23325,6,BZcny-x4I7t12vr-m_0DoA,1.75,7
23326,2,aYnguVbPiDQaDLl8ltBYuQ,5.0,0
23327,2,FCQA4vfy7aCQDDRWYBr-_A,2.0,9
23328,13,JzevNDgiwigNTGPsO5r84A,4.15,15
23329,154,-W2gbkXg9BxGBajBq81hfw,3.89,76
23330,1,1NUvXxp5GzRTb4ubqvv_RQ,1.0,0
23331,592,ST8Yzlk2MqKlcaLqL2djBg,4.16,813
23332,2,xU7gAXB54LvfGqDUd2ViaQ,5.0,3
23333,115,JkHLxF7VYgfLRQ6DTUSewQ,3.58,69
23334,79,aQWaob3ROtUwLgnPdu-SdQ,3.41,58
23335,33,iBn8GUVgKHPQ42lIkSk5Aw,4.21,80
23336,2,zIre6-LbklhjgnW41i7JCg,4.0,1
23337,7,8lbKJkyIyt2bOybkir4s0g,3.5,9
23338,4,OO9RZPsIaG5RVIWk1kD7PQ,4.25,1
23339,7,BMhcWfrh4zUdHZlMPS3T7w,4.0,4
23340,2,R517O1CoHP0wgegCEP5pqQ,5.0,2
23341,7,y_8K7UI4p5ulTioI5K1kWQ,2.71,4
23342,1,Whr7iMTqrBIxGdZX8q1jyQ,4.0,0
23343,4,j6d3eKuDUfBunJnybYRr5A,3.75,4
23344,1,OzG9xKhfN8ZjfdHhTbLLbA,1.0,0
23345,1,_b68RipnzLZ0gTtFh5ytzg,4.0,1
23346,361,-ONVaeQC7HOPD2FicuDNng,3.86,456
23347,70,r3wE-UMb-ooPsn0805v-3w,3.74,80
23348,14,L4xg0rB0wX_IiUkfTEmUPA,3.79,4
23349,5,8TYklAH9fu2TPnzsLixfsw,3.6,3
23350,3,LRfzKEdrFtTFKGm4djkdiw,3.0,0
23351,1,h7LwpnOPnBrbJiosSfIyfw,3.0,0
23352,10,EHI8th4wH7et9Ezk20d-KQ,3.22,10
23353,16,ZdX3vDHav6AjNtaNzt-gbg,3.53,8
23354,2,-huJ4ZAZGXww81eTw2IUOA,5.0,2
23355,332,sELE9gPbLJKk3wuoOeowhA,3.48,1056
23356,3,PDBOTjBnJ5_r1vjeXxcwgw,5.0,4
23357,6,uhT8xtgHnds-Wp7iqqhooA,4.5,7
23358,184,OroGqv0t7fy-Q3E2PzTEwQ,3.38,219
23359,12,FhPo0Q-b5ZUnMwNMyJZV6A,4.33,22
23360,4,IsS1Af1iUgO3xHATc4xM6A,4.67,0
23361,4,JkrmkexOGexsEFL34muIbg,4.25,2
23362,1,ZGW2QM4hEFgPsPzcUuBiCg,3.0,0
23363,34,THN1gW3GtetokJZaQ_J0Tg,3.62,56
23364,26,gkpMjWWEDKbiWSWzgubq3w,3.85,21
23365,7,qxrwOv6pQ6rpP-zwshtEgA,4.29,11
23366,4,tBCa01zqIDxttls8Io7Zqg,3.0,17
23367,4,fwzW24Yx842aUri7hHtRFw,4.67,5
23368,15,kJVejQX8lfSVovBVkjH9LA,3.8,3
23369,2,26LAcjstVTKiN2YPJIkyvA,4.5,0
23370,12,Inq5GQH57Fcm-DGr0aC2FA,3.8,7
23371,417,aR2H0l7BU1YSH26Q_No6Tg,3.32,341
23372,47,zbogcqfr0sABcIalc78jGQ,3.69,4
23373,15,4yyGQbNp197Hl528fXbMzw,3.64,1
23374,1,HG8hBTYJeZr4onZnwyMA3Q,3.0,0
23375,315,yTAOBwi29nTPnhu9wH75Cw,3.88,1431
23376,1085,5T8SdBwiH0jdwatUJ7KFUg,3.87,6186
23377,3,0B1oupXN3mPRjQgyN5xRvQ,3.67,1
23378,185,NFKSXo2GXDn1I7nN0F76XQ,3.76,112
23379,34,w4buboOO5EwCItbHod6qIQ,4.18,36
23380,9,OoBojz3Vk3veS87Kk400oA,3.67,7
23381,12,9J2qULE0Fn56Wy1yK--frA,4.08,22
23382,5,GxJ-TF1oNFM6aqWowCRaZw,5.0,3
23383,4,cxMDMb71JkqkoknVm62lVg,2.5,2
23384,13,nK74XYEJBa2Z5OLN5O6HYA,3.23,20
23385,8,wsI3CcfnOiOlGgWB3cTuNw,3.5,11
23386,5,zeILh5LlK5WqsH5FFoB-nQ,4.75,8
23387,5,EJyF1u8vglXND3ceKuJDjw,3.4,3
23388,2,d-McwvkDQZqkGSi5t3uavA,4.5,2
23389,1,pFInwLmRdxKSyT7emYsxSA,5.0,1
23390,28,1-1KQfSPv-fJ-Rgi_U9aAg,3.93,26
23391,5,07Z8AFJYDHaiqy1cmFaQRw,3.25,3
23392,14,nji5QOoB7NC_HaEzMdN67g,3.62,41
23393,5,Q7IRPNwwxns64HdR3xPV3w,5.0,2
23394,4,bbF8SlbLFg4EqlU5Hyr-Rg,5.0,1
23395,2,-9GM9j1gbxOlsRPaHJT9jA,3.0,4
23396,1,8VmcomTjQLiq9j_iIxW_Xw,5.0,1
23397,136,Tv3CgVoXOfRaI6WRMl7-Ag,4.1,201
