,buiness_review_count,business_categories,business_city,business_id,business_stars,checkin_info
3084,21,"['Food', 'Cheese Shops', 'Beer, Wine & Spirits', 'Specialty Food']",Phoenix,nq2nT6PapbrISfhGxfDEwg,4.5,"{'12-3': 3, '13-4': 4, '11-4': 5, '14-1': 2, '15-1': 3, '17-5': 5, '10-5': 4, '18-5': 2, '18-1': 2, '14-2': 1, '16-5': 2, '13-5': 3, '11-6': 2, '20-4': 1, '17-2': 1, '13-2': 3, '14-4': 1, '12-4': 5, '15-6': 5, '12-5': 5, '20-6': 1, '16-0': 1, '18-6': 3, '17-4': 1, '13-3': 1, '14-0': 3, '19-6': 2, '12-6': 4, '13-0': 6, '18-4': 3, '14-5': 2, '19-2': 3, '11-5': 2, '18-3': 1, '11-2': 1, '12-2': 2, '15-0': 1, '16-6': 1, '19-1': 2, '20-0': 1, '18-2': 1, '13-6': 9, '14-6': 2, '12-1': 2, '21-5': 1, '17-0': 1, '10-6': 2, '19-5': 1, '11-1': 2, '17-3': 3, '20-3': 2, '16-4': 1, '19-3': 2, '18-0': 2, '19-4': 1, '14-3': 1, '9-6': 1, '11-0': 2, '17-6': 1, '20-2': 3, '13-1': 1, '15-5': 3}"
3085,5,"['Shades & Blinds', 'Home Services']",El Mirage,CYsfoFgvCyndNNnCn3NH_A,4.5,"{'19-0': 1, '19-2': 1, '13-4': 1, '13-5': 1, '21-2': 1, '18-3': 1, '11-2': 1, '15-3': 1, '16-5': 1, '10-4': 1, '19-1': 1, '17-6': 1, '22-6': 1, '20-1': 2, '23-4': 1, '22-3': 1, '18-2': 1, '17-4': 1, '22-4': 1, '21-5': 1, '12-5': 2, '20-2': 1, '20-5': 1, '19-3': 1, '19-4': 1, '16-2': 2, '15-5': 3}"
3086,15,"['Chinese', 'Restaurants']",Peoria,5Va2HCh_R2fhdGI15K32XA,3.5,"{'12-3': 1, '10-1': 1, '14-1': 1, '12-4': 4, '11-2': 1, '5-3': 1, '17-2': 1, '19-1': 1, '2-0': 1, '14-4': 1, '18-1': 2, '20-0': 1, '17-6': 1, '11-6': 1, '13-6': 1, '14-6': 3, '12-1': 2, '10-2': 1, '12-5': 1, '20-2': 1, '10-6': 2, '14-5': 1, '19-4': 1, '19-6': 1, '12-6': 1, '7-4': 1, '18-4': 3, '12-0': 1}"
3087,161,"['Sushi Bars', 'Restaurants']",Scottsdale,bZivzFTkkjNtUBSuMhoCtg,3.5,"{'19-0': 2, '19-2': 1, '21-3': 1, '18-3': 1, '16-1': 2, '11-3': 1, '21-6': 1, '18-5': 1, '16-6': 2, '17-5': 1, '20-0': 1, '16-5': 1, '17-6': 3, '20-1': 1, '19-3': 1, '10-3': 1, '12-1': 1, '17-1': 2, '13-2': 2, '11-1': 3, '16-4': 1, '17-4': 1, '18-0': 1, '10-0': 1, '13-1': 1, '12-3': 1, '17-2': 3, '21-1': 1, '12-0': 1, '16-2': 1, '18-1': 1}"
3088,6,"['Event Planning & Services', 'American (Traditional)', 'Caterers', 'Comfort Food', 'Restaurants']",Phoenix,cIwMq5KNq0ASQzoTP1dE9Q,3.0,"{'12-3': 1, '14-1': 1, '20-2': 2, '7-1': 3, '10-5': 1, '18-5': 1, '6-3': 1, '17-6': 1, '11-6': 1, '20-4': 1, '19-3': 2, '22-4': 1, '8-5': 2, '17-1': 2, '16-0': 2, '14-5': 2, '17-4': 3, '13-3': 1, '10-0': 2, '9-4': 3, '7-0': 1, '19-6': 3, '9-5': 1, '8-1': 1, '18-4': 1, '19-2': 1, '13-5': 1, '11-5': 1, '18-3': 7, '11-2': 1, '9-1': 1, '8-3': 1, '10-6': 6, '20-0': 1, '14-6': 2, '17-5': 1, '17-3': 3, '20-3': 2, '8-0': 1, '7-6': 2, '19-4': 2, '9-6': 2, '16-2': 1, '7-4': 1}"
3089,4,"['Health & Medical', 'Chiropractors']",Scottsdale,AsMfkmXpzUyVmlIEEEOkeg,5.0,"{'7-5': 1, '19-2': 1, '8-4': 1, '14-1': 1, '12-4': 1, '11-2': 2, '11-3': 1, '17-5': 1, '11-1': 3, '13-2': 2, '12-3': 2, '12-1': 2, '12-0': 1}"
3090,28,"['Italian', 'Pizza', 'Restaurants']",Scottsdale,D_VXbq6sCuqXuBbdPo9zpA,3.0,"{'13-6': 1, '9-6': 1, '14-6': 1, '13-5': 1, '9-0': 1, '18-5': 1, '16-6': 1, '15-5': 1, '11-5': 3, '12-6': 3, '17-6': 1, '12-0': 1}"
3091,4,"['Active Life', 'Martial Arts', 'Gyms', 'Trainers', 'Fitness & Instruction']",Glendale,saiTvSpVRktGqgt1f4dQIw,3.0,"{'13-2': 1, '18-0': 2, '18-4': 1, '15-5': 1, '11-0': 1, '12-4': 1, '14-4': 1, '12-5': 2, '13-1': 1, '18-2': 1}"
3092,13,"['Burgers', 'Fast Food', 'Hot Dogs', 'Restaurants']",Glendale,P8nxceIIh7XBuEwLWwrSyw,3.5,"{'14-3': 1, '12-1': 2, '15-1': 1, '14-2': 1, '11-2': 1, '15-3': 1, '15-2': 2, '11-1': 1}"
3093,3,"['Used, Vintage & Consignment', 'Fashion', 'Shopping']",Phoenix,WEBb-U3PtbNAEJW_6xyqTw,5.0,"{'10-1': 1, '17-2': 1, '14-3': 1, '16-2': 1, '13-2': 1, '16-6': 1, '15-5': 2, '14-0': 1, '15-2': 2, '7-2': 1, '18-4': 1, '19-1': 1}"
3094,9,['Restaurants'],Phoenix,0xusOkLdNpGZvXmuquFRMg,2.0,"{'13-4': 1, '13-5': 1, '15-1': 1, '21-0': 1, '19-2': 3, '2-3': 1, '18-5': 7, '20-6': 1, '16-5': 2, '17-6': 1, '18-6': 1, '20-1': 1, '21-3': 1, '17-2': 2, '19-3': 4, '12-4': 1, '15-6': 2, '20-4': 2, '16-0': 1, '14-5': 2, '17-4': 7, '19-6': 4, '12-6': 1, '9-5': 1, '13-0': 1, '18-4': 7, '16-1': 1, '21-2': 1, '18-3': 2, '12-2': 1, '16-3': 1, '20-3': 1, '19-1': 1, '20-0': 1, '18-2': 1, '13-6': 1, '14-6': 3, '21-5': 2, '17-0': 3, '19-5': 1, '11-1': 1, '17-3': 1, '20-5': 1, '13-2': 1, '18-0': 4, '17-1': 5, '19-4': 5, '18-1': 2}"
3095,11,"['Japanese', 'Restaurants']",Tempe,vwcrtzGmBpQEfK-1xlrmyQ,4.5,"{'12-3': 2, '13-4': 1, '11-4': 3, '13-5': 4, '15-1': 2, '19-2': 1, '15-3': 2, '17-2': 1, '13-6': 3, '18-5': 3, '18-1': 1, '16-5': 1, '12-4': 1, '11-6': 1, '21-3': 1, '21-2': 3, '19-3': 2, '18-3': 2, '15-6': 3, '12-5': 2, '10-2': 1, '20-6': 1, '18-6': 1, '17-4': 4, '13-3': 2, '19-6': 1, '12-6': 2, '18-4': 4, '14-5': 4, '16-1': 2, '19-4': 1, '17-1': 2, '11-2': 2, '11-3': 2, '15-0': 1, '16-6': 2, '19-1': 1, '11-0': 1, '18-2': 1, '10-1': 1, '12-1': 2, '21-5': 2, '10-4': 1, '17-0': 2, '20-2': 3, '17-3': 5, '20-3': 1, '16-4': 1, '13-2': 1, '18-0': 1, '16-2': 2, '12-2': 3, '14-3': 1, '12-0': 1, '13-1': 1, '15-5': 1}"
3096,4,"['Food', 'Ice Cream & Frozen Yogurt']",Chandler,AQKLW1rUZVVlPwW60mxRtg,3.0,"{'13-4': 3, '11-4': 2, '13-5': 1, '15-1': 2, '8-6': 1, '15-3': 10, '17-2': 1, '15-4': 3, '21-6': 2, '8-2': 1, '6-3': 1, '8-4': 1, '5-2': 1, '14-2': 1, '17-6': 2, '14-1': 1, '11-6': 1, '20-1': 1, '23-4': 2, '8-0': 1, '8-5': 1, '3-3': 1, '15-6': 1, '18-6': 4, '17-4': 1, '4-0': 1, '6-1': 1, '14-0': 2, '19-6': 1, '12-6': 1, '21-1': 1, '13-0': 3, '21-4': 2, '16-1': 2, '11-5': 2, '12-4': 1, '10-3': 1, '11-3': 1, '15-2': 2, '15-0': 1, '16-6': 1, '9-0': 2, '10-6': 1, '11-0': 1, '22-6': 1, '16-3': 12, '4-3': 2, '18-2': 3, '14-6': 1, '12-1': 2, '6-2': 2, '6-0': 1, '4-1': 1, '17-3': 2, '19-3': 2, '18-0': 1, '0-3': 1, '16-2': 1, '21-3': 1, '14-3': 3, '9-6': 1, '7-2': 1, '13-1': 4, '7-4': 1}"
3097,5,"['Restaurants', 'Pizza', 'Italian']",Chandler,DAAEXhSScuMAPKbZlY17LQ,2.5,"{'13-5': 1, '14-5': 1, '17-1': 3, '11-2': 1, '10-2': 1, '12-2': 1, '12-5': 1, '9-2': 1, '15-0': 1, '12-4': 1, '19-1': 2, '14-0': 1, '15-2': 1, '12-6': 1, '12-1': 1, '11-6': 1, '20-1': 1, '13-1': 2}"
3098,5,"['Auto Repair', 'Automotive', 'Car Dealers']",Scottsdale,wmQu4PD6VeMSJGu_OWMxDQ,3.5,"{'19-0': 5, '12-3': 1, '13-4': 1, '11-4': 3, '15-1': 1, '21-0': 1, '18-1': 4, '17-6': 6, '11-6': 1, '20-4': 12, '23-4': 3, '22-4': 4, '14-4': 1, '22-0': 2, '17-4': 5, '13-3': 1, '10-0': 1, '11-5': 3, '23-1': 1, '21-4': 8, '19-2': 1, '14-0': 2, '21-2': 2, '18-3': 8, '10-3': 1, '12-2': 2, '19-6': 3, '15-0': 1, '10-4': 2, '23-5': 4, '10-6': 12, '22-3': 2, '18-2': 5, '14-6': 9, '23-6': 1, '19-5': 8, '17-3': 3, '20-5': 4, '13-2': 2, '21-3': 7, '9-6': 2, '0-4': 2, '13-5': 1, '14-5': 2, '15-3': 2, '17-5': 5, '15-4': 2, '21-6': 2, '18-5': 7, '17-0': 2, '16-5': 5, '20-1': 1, '17-2': 3, '0-5': 1, '18-0': 4, '15-6': 7, '12-5': 7, '20-6': 1, '18-6': 3, '22-5': 2, '23-3': 2, '11-3': 3, '12-6': 5, '21-1': 1, '13-0': 1, '18-4': 11, '16-1': 1, '12-4': 3, '11-2': 4, '11-1': 5, '16-3': 5, '16-6': 1, '15-5': 11, '11-0': 1, '22-6': 1, '1-6': 1, '13-6': 6, '12-1': 4, '21-5': 10, '23-2': 3, '20-3': 1, '16-4': 3, '19-3': 6, '10-2': 1, '17-1': 3, '19-4': 9, '15-2': 3, '14-1': 1, '20-2': 4, '16-2': 2, '12-0': 5}"
3099,8,"['Colleges & Universities', 'Education']",Phoenix,lBYPv5tkQv1V3MIIFPoy1Q,4.0,"{'22-5': 1, '12-3': 1, '23-5': 1, '11-0': 1, '12-2': 1, '22-6': 1, '11-1': 1, '16-2': 1, '18-2': 1}"
3100,7,"['Food', 'Donuts', 'Chinese', 'Restaurants']",Phoenix,pwsPmCKDMJQ9jTpdQFjFTA,3.5,"{'16-1': 1, '13-5': 2, '18-3': 1, '17-1': 3, '15-6': 1, '11-3': 1, '14-3': 1, '15-4': 1, '14-5': 2, '18-1': 2, '15-5': 2, '11-5': 1, '17-2': 2, '9-6': 1, '14-0': 1, '18-4': 1, '18-2': 1}"
3101,7,"['Day Spas', 'Nutritionists', 'Health & Medical', 'Beauty & Spas']",Peoria,YycMnM6vEJF8STURP7qnxw,4.5,"{'19-0': 2, '13-5': 1, '8-6': 1, '5-3': 5, '6-6': 4, '7-5': 10, '15-4': 2, '10-5': 2, '6-3': 1, '5-2': 3, '18-1': 4, '8-5': 2, '20-1': 6, '7-3': 1, '4-2': 1, '14-3': 1, '12-4': 1, '7-6': 13, '15-6': 1, '12-5': 1, '16-0': 1, '14-5': 1, '17-4': 2, '4-4': 1, '4-0': 4, '9-4': 2, '11-5': 3, '17-2': 3, '9-5': 6, '10-4': 1, '18-4': 1, '6-1': 1, '19-2': 3, '18-3': 10, '11-2': 1, '5-0': 4, '5-4': 5, '6-4': 1, '15-0': 1, '16-6': 1, '19-1': 3, '20-0': 2, '3-0': 1, '4-3': 1, '18-2': 13, '13-6': 1, '14-6': 1, '6-2': 2, '6-0': 1, '17-0': 5, '4-1': 1, '17-3': 6, '20-3': 4, '19-3': 2, '18-0': 10, '17-1': 11, '19-4': 2, '15-2': 1, '9-6': 5, '5-1': 8, '20-2': 2, '16-2': 1, '7-4': 1}"
3102,4,"['Mexican', 'Restaurants']",Phoenix,LM9d5wQcVqh97g7qpCQ88A,3.5,"{'19-0': 2, '12-3': 20, '13-4': 7, '11-4': 2, '20-2': 2, '20-0': 1, '19-2': 3, '15-3': 1, '17-5': 3, '15-4': 1, '13-6': 5, '18-5': 4, '15-5': 1, '8-4': 1, '18-1': 6, '14-2': 1, '17-6': 2, '11-6': 3, '20-1': 1, '17-2': 1, '19-3': 3, '12-4': 11, '15-6': 1, '20-4': 3, '9-2': 1, '16-0': 2, '14-5': 4, '13-3': 3, '12-2': 7, '12-6': 4, '19-6': 3, '18-4': 3, '16-1': 1, '18-3': 5, '11-2': 4, '11-3': 7, '2-5': 1, '16-3': 1, '16-6': 9, '19-1': 2, '11-0': 3, '15-0': 3, '18-2': 6, '17-0': 2, '10-3': 2, '14-6': 1, '12-1': 10, '10-4': 1, '10-6': 1, '19-5': 4, '11-1': 7, '17-3': 3, '20-5': 3, '13-0': 1, '13-2': 6, '18-0': 2, '17-1': 1, '19-4': 1, '14-3': 1, '18-6': 5, '13-1': 5, '12-0': 10}"
3103,4,"['Web Design', 'Marketing', 'Professional Services']",Gilbert,OUDr3bY8sifsf3qRAQ5gFw,5.0,"{'19-3': 1, '16-6': 1, '18-3': 1, '12-5': 1, '16-2': 1, '16-4': 1}"
3104,21,"['Burgers', 'Hot Dogs', 'American (New)', 'Restaurants']",Peoria,KT_r7qwU8sSfcR31zETGkg,3.5,"{'17-4': 2, '16-6': 2, '13-4': 1, '13-5': 1, '16-5': 2, '14-4': 1, '16-2': 1, '15-0': 1}"
3105,3,"['Thrift Stores', 'Shopping']",Phoenix,sz83FiPYmJ0uQFn0cjY9xA,3.5,"{'21-4': 1, '19-2': 5, '21-2': 1, '18-3': 7, '9-3': 1, '17-5': 5, '20-5': 2, '17-3': 1, '18-5': 3, '16-6': 4, '19-1': 6, '17-6': 4, '16-4': 1, '20-4': 8, '21-3': 1, '18-2': 6, '17-2': 4, '17-4': 3, '22-4': 1, '17-1': 1, '21-5': 1, '20-1': 2, '19-5': 8, '20-2': 1, '20-6': 2, '20-3': 2, '18-6': 4, '19-3': 6, '19-4': 8, '19-6': 10, '18-4': 8, '18-1': 9}"
3106,3,"['Local Services', 'Child Care & Day Care']",Scottsdale,_OPYzJuVA-AyXyspbPZYOg,4.5,"{'19-0': 1, '19-3': 1, '11-3': 1, '16-0': 1, '19-1': 1, '19-2': 1, '19-6': 1, '17-2': 1, '16-6': 2, '20-3': 1, '15-5': 1}"
3107,3,"['Elementary Schools', 'Middle Schools & High Schools', 'Education']",Glendale,V9EmOzy8ys937xpLFFLY-w,3.5,"{'19-0': 6, '12-3': 15, '13-4': 5, '11-4': 13, '15-1': 2, '9-0': 1, '10-5': 3, '8-4': 1, '18-1': 11, '17-6': 7, '11-6': 8, '20-4': 1, '9-2': 2, '16-0': 4, '17-4': 5, '13-3': 5, '10-0': 1, '22-1': 1, '9-5': 1, '8-1': 2, '19-2': 5, '14-0': 5, '18-3': 6, '10-3': 4, '11-3': 8, '9-1': 3, '15-0': 3, '12-6': 7, '10-6': 2, '18-2': 10, '7-5': 1, '14-6': 8, '19-5': 3, '17-3': 3, '20-6': 1, '8-0': 2, '12-2': 8, '14-3': 1, '9-6': 3, '13-1': 3, '13-5': 13, '14-5': 5, '15-3': 2, '17-2': 6, '8-3': 1, '7-1': 1, '13-6': 11, '18-5': 5, '17-0': 4, '14-2': 1, '16-5': 5, '20-1': 2, '13-2': 5, '17-1': 7, '15-6': 8, '12-5': 8, '10-2': 2, '18-6': 8, '9-3': 1, '9-4': 1, '11-5': 9, '19-6': 3, '14-4': 3, '13-0': 1, '18-4': 7, '16-1': 2, '12-4': 6, '11-2': 10, '11-1': 16, '16-3': 3, '16-6': 5, '15-5': 6, '11-0': 8, '20-5': 2, '19-1': 5, '10-1': 8, '12-1': 5, '10-4': 8, '17-5': 8, '16-4': 1, '19-3': 2, '18-0': 8, '19-4': 5, '15-2': 5, '14-1': 1, '16-2': 2, '12-0': 8}"
3108,27,"['Food', 'Ice Cream & Frozen Yogurt']",Glendale,KM5i8zMJxBIept04j60tNA,4.5,"{'17-6': 1, '20-1': 1, '20-5': 1, '21-6': 1, '1-0': 1}"
3109,4,"['Pet Services', 'Pet Groomers', 'Pet Boarding/Pet Sitting', 'Pets']",Phoenix,8JofTjnIwVAIPjDBO2FOUg,5.0,"{'9-3': 1, '14-3': 1, '7-4': 2}"
3110,73,"['Food', 'Coffee & Tea']",Phoenix,2h9LsLPdJ7OvZrYJZhVdAw,4.0,"{'12-3': 1, '11-4': 1, '12-4': 1, '17-2': 1, '9-0': 1, '15-0': 2, '18-5': 4, '16-0': 3, '16-5': 2, '17-6': 2, '10-5': 3, '20-4': 1, '17-0': 1, '12-1': 1, '19-5': 1, '11-1': 2, '17-3': 1, '20-3': 2, '16-4': 2, '19-3': 1, '19-4': 1, '12-6': 1, '13-0': 1, '18-4': 1, '15-5': 1}"
3111,25,"['Arts & Entertainment', 'Cinema']",Peoria,msgU-Gg86dOOAc60YxBI2A,4.0,"{'19-0': 1, '12-3': 1, '13-4': 6, '11-4': 3, '14-1': 1, '15-3': 3, '11-1': 2, '15-4': 2, '10-5': 5, '20-3': 2, '16-5': 1, '17-6': 1, '11-6': 2, '20-1': 1, '19-3': 1, '15-6': 4, '20-4': 1, '9-2': 1, '16-0': 1, '14-5': 2, '10-0': 1, '11-5': 2, '14-4': 3, '10-4': 1, '13-0': 1, '18-4': 2, '19-2': 1, '13-5': 2, '7-0': 1, '12-4': 4, '10-3': 2, '11-3': 2, '16-6': 3, '10-6': 3, '11-0': 3, '18-2': 2, '13-6': 5, '14-6': 1, '12-1': 1, '8-3': 1, '19-5': 1, '17-5': 2, '17-3': 2, '20-5': 1, '16-4': 1, '13-2': 1, '18-0': 4, '14-3': 1, '12-0': 1, '18-6': 1, '13-1': 5, '14-0': 1}"
3112,4,"['Home Services', 'Real Estate', 'Apartments']",Tempe,l5Gq-TVZhyaW8wWTPxWCSA,3.0,"{'12-3': 2, '18-5': 1, '18-2': 1, '14-6': 2, '19-4': 1, '12-4': 1, '11-2': 1, '12-2': 1, '8-3': 1, '20-3': 1, '18-6': 1, '17-4': 2, '13-3': 1, '10-0': 1, '11-5': 1, '17-6': 1, '11-6': 1, '20-4': 1, '13-1': 2, '7-4': 1}"
3113,5,"['Doctors', 'Medical Centers', 'Counseling & Mental Health', 'Health & Medical']",Phoenix,BsFP-DqQjt8AajSN4s7brg,1.5,"{'18-5': 1, '10-4': 1, '19-4': 1, '16-5': 1, '19-6': 1, '14-5': 2}"
3114,5,"[""Women's Clothing"", 'Fashion', 'Shopping', 'Accessories']",Scottsdale,BJQsmZbsmco2qQG6LlALNg,4.0,"{'21-4': 1, '14-0': 2, '1-3': 1, '20-2': 1, '15-4': 1, '20-5': 1, '15-0': 1, '19-3': 1, '18-1': 1, '19-4': 1, '17-6': 2, '14-5': 1, '16-2': 1, '6-1': 1}"
3115,4,"['Shopping', 'Home Decor', 'Home & Garden']",Gilbert,ayPvmIg5fIU0DNxXmWHcAQ,5.0,"{'12-3': 3, '19-0': 14, '13-4': 4, '11-4': 13, '14-1': 3, '15-1': 2, '19-2': 8, '15-3': 1, '17-5': 31, '16-5': 10, '15-4': 2, '10-5': 2, '18-5': 14, '20-5': 7, '18-1': 20, '17-0': 8, '14-2': 5, '17-6': 12, '13-5': 14, '8-5': 1, '20-1': 9, '10-1': 1, '17-2': 9, '13-2': 5, '11-6': 8, '12-4': 20, '10-6': 4, '15-6': 7, '20-4': 6, '12-5': 24, '10-2': 2, '8-6': 2, '20-6': 8, '16-0': 7, '14-5': 15, '17-4': 9, '13-3': 5, '14-0': 5, '19-6': 3, '14-4': 6, '9-5': 1, '10-4': 2, '13-0': 6, '18-4': 11, '0-6': 1, '21-4': 3, '16-1': 4, '11-5': 14, '18-3': 8, '11-2': 9, '11-3': 2, '15-2': 2, '12-2': 13, '15-0': 1, '11-0': 5, '12-6': 18, '19-1': 25, '20-0': 2, '16-3': 3, '18-2': 16, '13-6': 18, '10-3': 1, '14-6': 9, '12-1': 3, '22-2': 1, '21-5': 1, '16-6': 12, '19-5': 18, '11-1': 6, '17-3': 12, '20-3': 1, '16-4': 3, '19-3': 12, '18-0': 11, '17-1': 12, '16-2': 4, '19-4': 8, '14-3': 4, '9-2': 1, '12-0': 9, '18-6': 14, '13-1': 3, '15-5': 7}"
3116,5,"['Sandwiches', 'Restaurants']",Chandler,YLeyLOQPUtadlOfVL4Bviw,2.5,"{'19-2': 1, '21-3': 2, '17-2': 1, '15-4': 1, '19-1': 2, '18-5': 4, '16-6': 1, '20-5': 1, '17-6': 1, '16-4': 1, '20-4': 1, '18-2': 2, '17-0': 1, '20-6': 2, '10-4': 1, '21-5': 1, '19-5': 3, '17-5': 4, '17-3': 1, '20-3': 1, '18-6': 2, '19-3': 2, '19-4': 3, '19-6': 3, '18-4': 1, '18-1': 3}"
3117,9,"['Food', 'Coffee & Tea']",Phoenix,0-JuUsqksiNbEOOkTGMNDw,4.5,"{'12-3': 1, '13-4': 1, '11-4': 1, '13-5': 1, '15-1': 1, '11-2': 1, '11-3': 2, '10-5': 1, '15-4': 1, '15-0': 1, '11-0': 1, '8-3': 2, '8-4': 1, '9-0': 1, '14-2': 1, '16-5': 1, '8-2': 1, '11-6': 1, '8-5': 1, '10-2': 1, '12-5': 1, '10-3': 1, '11-1': 1, '8-0': 1, '10-0': 2, '9-4': 3, '14-0': 1, '12-6': 1, '9-5': 2, '12-0': 1}"
3118,80,"['Mexican', 'Restaurants']",Phoenix,ho4Te6bO2tGs56h9PF2vuA,3.5,"{'19-0': 2, '12-3': 1, '13-4': 2, '11-4': 1, '13-5': 1, '21-0': 4, '5-3': 2, '8-3': 1, '7-1': 1, '9-0': 1, '18-5': 2, '20-5': 6, '5-2': 1, '18-1': 1, '16-5': 2, '17-6': 2, '11-6': 1, '20-4': 2, '10-1': 1, '7-3': 1, '17-4': 3, '8-5': 2, '12-4': 1, '10-6': 1, '7-6': 1, '12-5': 2, '1-4': 1, '22-0': 2, '18-6': 1, '22-5': 1, '13-3': 1, '21-3': 2, '22-1': 1, '14-0': 2, '9-5': 1, '13-0': 2, '18-4': 1, '21-4': 2, '16-1': 2, '11-5': 2, '17-1': 2, '5-0': 1, '12-2': 1, '6-4': 1, '15-0': 2, '6-0': 1, '16-0': 2, '19-1': 2, '20-0': 2, '21-1': 2, '22-6': 1, '16-3': 1, '17-0': 1, '22-3': 1, '13-6': 3, '14-6': 2, '22-2': 1, '21-5': 2, '16-6': 2, '19-5': 3, '20-2': 4, '17-3': 1, '20-3': 1, '16-4': 2, '19-3': 1, '18-0': 3, '19-4': 3, '8-4': 1, '7-2': 1, '16-2': 3, '7-4': 1}"
3119,6,"['Mexican', 'Restaurants']",Phoenix,UNFcMOWOsr9ilM6lqXIC6w,3.0,"{'19-0': 1, '19-2': 1, '11-4': 2, '12-4': 3, '12-2': 2, '17-5': 1, '19-1': 1, '15-0': 1, '18-5': 1, '15-5': 1, '18-1': 1, '17-6': 1, '20-1': 3, '10-1': 1, '18-2': 1, '17-0': 1, '12-1': 2, '18-3': 1, '11-1': 1, '17-3': 1, '20-3': 2, '16-4': 1, '18-0': 2, '17-1': 1, '12-3': 1, '12-6': 1, '20-2': 1, '18-4': 1, '12-0': 2}"
3120,6,"['Automotive', 'Body Shops']",Scottsdale,FD_iZDtGKL5E_EnE3SXStQ,3.5,"{'21-4': 4, '23-5': 1, '19-4': 2, '16-5': 1, '21-5': 3, '17-5': 1, '19-5': 1, '20-4': 1, '18-2': 1}"
3121,7,"['Chinese', 'Restaurants']",Chandler,LI8-xzJrr27hOhzMtRTW2Q,2.5,"{'19-0': 1, '12-3': 4, '13-4': 3, '11-4': 6, '19-2': 2, '15-3': 2, '11-1': 27, '18-3': 5, '17-5': 4, '10-5': 1, '18-5': 2, '20-6': 4, '16-5': 1, '17-6': 1, '6-5': 1, '20-4': 4, '17-2': 2, '17-4': 2, '14-3': 1, '12-4': 2, '15-6': 2, '12-5': 1, '10-2': 3, '18-6': 2, '22-5': 1, '13-3': 1, '10-0': 4, '19-6': 3, '12-6': 1, '13-0': 1, '18-4': 2, '16-1': 1, '17-1': 1, '11-2': 10, '11-3': 13, '6-4': 1, '15-0': 1, '14-4': 1, '10-6': 3, '11-0': 20, '16-3': 1, '18-2': 1, '10-1': 17, '10-3': 3, '14-6': 4, '12-1': 5, '21-5': 1, '20-2': 1, '17-3': 3, '20-5': 3, '16-4': 3, '19-3': 3, '18-0': 1, '16-2': 1, '19-4': 6, '15-2': 1, '13-1': 3, '12-0': 2}"
3122,298,"['Latin American', 'Restaurants']",Phoenix,FUI-hWH_bpis7AKZTWenUQ,4.0,"{'19-0': 1, '19-2': 1, '13-4': 1, '11-5': 3, '18-3': 1, '11-2': 1, '15-3': 1, '11-3': 1, '10-5': 1, '16-2': 1, '15-5': 2, '18-1': 1, '17-0': 1, '14-2': 1, '16-5': 2, '11-6': 2, '10-1': 1, '18-2': 1, '13-6': 1, '14-6': 1, '12-1': 1, '10-4': 1, '15-6': 1, '19-5': 2, '8-6': 1, '20-5': 1, '18-0': 1, '9-3': 1, '9-4': 1, '19-4': 1, '17-2': 3, '14-4': 1, '9-5': 1, '13-1': 1, '19-1': 1}"
3123,5,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Food', 'Convenience Stores', 'Cosmetics & Beauty Supply']",Phoenix,jvmGxjiyZ5fJMeITY6wqgg,2.5,"{'18-5': 1, '13-5': 1, '19-1': 1, '17-6': 1, '11-6': 1, '16-4': 1}"
3124,5,"['Delis', 'Restaurants']",Phoenix,5W0WLaM5gue42MQPpcB0lw,3.0,"{'19-0': 1, '12-3': 1, '13-5': 1, '18-3': 1, '11-2': 1, '15-3': 2, '11-3': 1, '17-5': 1, '18-5': 1, '14-4': 1, '18-1': 1, '17-6': 1, '11-6': 1, '20-4': 1, '18-2': 1, '17-2': 1, '15-6': 2, '12-5': 1, '11-1': 2, '17-3': 2, '17-0': 2, '14-5': 1, '12-2': 1, '12-6': 2, '18-4': 1, '12-0': 1}"
